"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"6815","Jazz","Parov Stelar","Kiss Me Twice","4y3PeEZA8z60wkVIE0hCNf",42,0.00638,0.82,284293,0.775,0.0049,"C#",0.12,-5.341,"Major",0.0484,119.997,"4/4",0.662
"6816","Jazz","Chuck Loeb","Pocket Change","3eYQKvu1NnNG2xu3ogyvug",30,0.624,0.753,314840,0.62,0.0823,"F",0.0703,-6.679,"Minor",0.0363,108.059,"4/4",0.845
"6817","Jazz","Oscar Peterson","Blue and Sentimental","1guCfPEDYmDoyGz7xtrPsc",54,0.977,0.551,146093,0.114,0.874,"D#",0.141,-24.78,"Minor",0.0451,70.141,"4/4",0.124
"6818","Jazz","Nouvelle Vague","Teenage Kicks","4WW1OHogHBtBEh5ZYYlVEt",43,0.773,0.774,133920,0.625,0.0114,"D",0.119,-7.652,"Major",0.0316,140.065,"4/4",0.824
"6819","Jazz","Sarah Vaughan","Key Largo","5URXkLrmpRSMXy9gnVdOI0",50,0.974,0.407,210333,0.086,1.16e-06,"G",0.101,-15.784,"Major",0.0396,84.069,"4/4",0.129
"6820","Jazz","Digable Planets","Black Ego","1p2460gsFzAH46mPneG0uL",44,0.554,0.542,422133,0.438,0.764,"G",0.122,-16.024,"Major",0.164,186.637,"4/4",0.358
"6821","Jazz","Bill Evans Trio","Gloria's Step - Live - (take 1, interrupted)","2t6elm6l8YdCJVfRvO0rC7",47,0.859,0.462,341467,0.303,0.908,"F",0.16,-20.241,"Minor",0.0456,84.396,"4/4",0.411
"6822","Jazz","Guru Griff","tonight","6Y1skSfIA0sNjfabUNtYOT",41,0.967,0.875,87805,0.244,0.928,"D#",0.119,-18.724,"Minor",0.166,82.01,"4/4",0.48
"6823","Jazz","Dean Martin","You're Nobody Till Somebody Loves You","2Q9gMRzQF3PTuJ3dCVVwmx",43,0.811,0.464,116533,0.478,0,"E",0.667,-11.331,"Major",0.037,109.055,"4/4",0.409
"6824","Jazz","Najee","Don't Make Me Wait (feat. Maysa)","2WCrb5SYwi3pud9uVB3HCP",29,0.202,0.541,273893,0.727,0,"F#",0.0653,-8.212,"Major",0.0633,80.994,"4/4",0.709
"6825","Jazz","Emancipator","Siren","4NB5SS3LB9hoYz47V3enYk",41,0.0798,0.53,220560,0.478,0.818,"F",0.121,-12.703,"Minor",0.0343,85.702,"4/4",0.117
"6826","Jazz","Damu The Fudgemunk","Brooklyn Flower - 45 Mix","0LepA2lOiKhKKDsb27P39G",38,0.11,0.418,318178,0.652,0.535,"A",0.354,-11.112,"Major",0.0748,80.451,"4/4",0.607
"6827","Jazz","Tony Bennett","Body And Soul","12TAfwmQSufwlerS9UJaQB",54,0.853,0.322,203547,0.259,5.59e-05,"C#",0.123,-11.814,"Major",0.0301,94.721,"3/4",0.222
"6828","Jazz","Remo Anzovino","Nocturne in Tokyo","4imyXxsul98cYFhQyN4D6y",45,0.992,0.374,221680,0.113,0.917,"G",0.106,-20.557,"Minor",0.0529,95.007,"4/4",0.0419
"6829","Jazz","KLIM","Water World","013vhwBqoO9GHoKhsviiyG",57,0.699,0.53,110236,0.121,0.934,"C#",0.101,-11.614,"Major",0.0481,79.999,"3/4",0.433
"6830","Jazz","Getatchew Mekurya","Yegenet muziqa","0Qm6UsqGuk7tTNNTEwyiwN",37,0.826,0.369,273720,0.619,0.855,"C#",0.134,-7.684,"Major",0.034,158.441,"3/4",0.572
"6831","Jazz","Mujo","Chiquita","4AuZY8HhInvaH4KVxAIX02",45,0.0434,0.37,100457,0.508,0.747,"C#",0.264,-9.75,"Major",0.0703,84.514,"4/4",0.344
"6832","Jazz","Proleter","April Showers","04KsMCb9PZE2S0AtUU8Jhb",56,0.28,0.801,275751,0.546,0.929,"B",0.141,-7.256,"Major",0.132,94,"4/4",0.902
"6833","Jazz","Dean Martin","My Rifle, My Pony And Me - Remastered","0dG69tIjOO6DSltDSINNOJ",47,0.907,0.467,168467,0.0585,0,"C#",0.0703,-19.586,"Major",0.0323,80.724,"4/4",0.397
"6834","Jazz","Pat Metheny Group","Always and Forever","4mg3FP3BP4ELno3sCfjToL",43,0.927,0.305,324840,0.0484,0.834,"F",0.109,-19.119,"Major",0.0319,83.1,"3/4",0.112
"6835","Jazz","The Budos Band","King Cobra","4Zm7UZMFKpjXvpbAvLbqZE",33,0.0181,0.667,220307,0.548,0.739,"G#",0.206,-4.813,"Major",0.0298,104.668,"4/4",0.823
"6836","Jazz","Bobby Darin","Mack the Knife","0YTgZJfVLmJ0b8XAMZKRKg",58,0.76,0.549,184333,0.529,0,"D#",0.206,-12.291,"Minor",0.108,82.755,"4/4",0.464
"6837","Jazz","Gramatik","Balkan Express","7EGVvOqWsapPtb0A87fW0m",43,0.168,0.839,210252,0.862,0.865,"F",0.0741,-4.225,"Minor",0.168,104.007,"4/4",0.813
"6838","Jazz","Emapea","Eyes Closed","31VSbJhEexDtoLnnhSuSuX",50,0.237,0.655,167759,0.625,0.895,"F#",0.116,-5.905,"Major",0.0443,90.012,"4/4",0.909
"6839","Jazz","Sweeps","sweet spot","2SEP8J2zRUN8XIQz2ybsFy",34,0.149,0.525,119016,0.46,0.775,"E",0.15,-8.459,"Minor",0.0653,158.503,"4/4",0.549
"6840","Jazz","The Heliocentrics","Space Time Girl","4Zfaa2SIfmYgQIrLwYrcVr",44,0.00979,0.54,220120,0.667,0.321,"E",0.499,-8.533,"Minor",0.0286,84.072,"4/4",0.618
"6841","Jazz","De La Soul","Snoopies","7mOMUXj6r9C2JXD7YTNYPj",49,0.127,0.631,255130,0.604,0,"G",0.22,-9.936,"Major",0.141,101.925,"4/4",0.639
"6842","Jazz","Parov Stelar","All Grown Up","0AlBTVStfImHrsXT631TvY",41,0.354,0.717,180097,0.555,5.67e-06,"F",0.0879,-7.064,"Minor",0.0308,98.027,"4/4",0.363
"6843","Jazz","Willie Colón","Talento De Televisión","3fRIuTih8bzc0vtY9fHhvF",68,0.701,0.779,279320,0.796,3.99e-05,"D",0.0636,-6.675,"Major",0.0434,104.947,"4/4",0.938
"6844","Jazz","Jeremy Pelt","Watercolors","7Mb8jSBkvWhF6Ojhbw5Exu",47,0.659,0.421,357653,0.255,0.338,"C#",0.101,-16.304,"Major",0.0342,108.955,"3/4",0.151
"6845","Jazz","Steve Cole","It's Gonna Be Alright","3LYDAx7EhCzfd9kE8HK93e",39,0.43,0.594,241973,0.681,0.845,"A",0.0898,-9.008,"Minor",0.049,171.438,"4/4",0.63
"6846","Jazz","Art Blakey & The Jazz Messengers","Moanin'","4Tq2fWpX1nLCkMSOPkYb1Y",56,0.827,0.614,576173,0.233,0.198,"F",0.13,-18.964,"Minor",0.0568,126.256,"4/4",0.448
"6847","Jazz","Miles Davis","Flamenco Sketches - Studio Sequence 2","1p9HpuOBxEWQkD7UVJpj0b",41,0.0995,0.467,69720,0.0048,4.08e-05,"E",0.0633,-32.798,"Minor",0.0399,54.314,"4/4",0.084
"6848","Jazz","Mel Tormé","Right Now","30REKbAQhDsJdeOgHXlRxd",41,0.78,0.694,132373,0.368,0,"A#",0.315,-14.96,"Minor",0.0433,94.749,"4/4",0.92
"6849","Jazz","Charlie Hunter","More Than This","5d8L73s2DVUlIi4KENcxeO",44,0.491,0.716,252227,0.296,1.12e-05,"G",0.113,-12.145,"Major",0.036,115.91,"4/4",0.542
"6850","Jazz","Norman Brown","Come Go With Me","6jWop6xRAbboh80Lfxq09A",31,0.816,0.73,244613,0.626,0.795,"G",0.123,-11.021,"Minor",0.0299,115.954,"4/4",0.757
"6851","Jazz","Pete Rock","Pete’s Jazz","5ZDMMKWtI1lNtfODBZAwRX",47,0.127,0.581,315322,0.715,0.885,"G#",0.118,-7.904,"Major",0.174,180.121,"4/4",0.898
"6852","Jazz","Steve Oliver","High Noon","4JwwopyaJSioB4wbtaQdLv",35,0.258,0.662,230107,0.865,0.106,"F",0.135,-6.555,"Major",0.0298,110.045,"4/4",0.767
"6853","Jazz","The Rippingtons","Northern Lights","6lkfX9OKZryxYLXstU4Ezl",31,0.85,0.55,280507,0.446,0.608,"B",0.36,-13.128,"Minor",0.0395,172.749,"4/4",0.534
"6854","Jazz","Gramatik","Room 3327","2Z3Ixu4n14PPa5VhXV4oKP",39,0.0148,0.451,180000,0.66,0.922,"B",0.13,-5.463,"Minor",0.0382,164.053,"4/4",0.0797
"6855","Jazz","St Germain","Pont des Arts","6kicsnoSgwTPWYPlxTDB2t",46,0.0505,0.729,446146,0.567,0.488,"D#",0.115,-9.844,"Minor",0.0402,124.441,"4/4",0.63
"6856","Jazz","Nicole Henry","That's All","6c5vAF1Pra6F6NqHKCl3Vl",38,0.454,0.606,285333,0.403,0,"G",0.112,-9.002,"Minor",0.037,134.583,"4/4",0.45
"6857","Jazz","Bill Evans","Nardis","1RKzBNjgdg412iBbPFpYhe",34,0.623,0.411,502440,0.409,0.508,"E",0.664,-21.76,"Minor",0.0671,100.581,"4/4",0.599
"6858","Jazz","Tito Gomez","Llegaste Tarde","2IKsetLGL73Htj1Lg91Kmc",5,0.536,0.699,308227,0.688,0,"C",0.316,-3.368,"Minor",0.0524,178.78,"4/4",0.886
"6859","Jazz","Gregory Porter","But Beautiful","1wIpio4Lb8FHbn0BDVQFTZ",47,0.889,0.124,271413,0.0693,0.0064,"F",0.0635,-16.416,"Major",0.0365,58.472,"4/4",0.046
"6860","Jazz","Ella Fitzgerald","People Will Say We're In Love","0tQecLrhX2YcIn2l3EVGy4",40,0.753,0.304,194333,0.309,0,"G#",0.115,-11.466,"Major",0.0292,135.199,"4/4",0.348
"6861","Jazz","Thomas Giles","Gazer (feat. Devin Townsend)","4dsS8kKgN1QLjZPBtNgpnd",34,0.369,0.638,264957,0.776,0.754,"C",0.0826,-7.686,"Major",0.0363,129.993,"4/4",0.447
"6862","Jazz","Smooth Jazz New York","Background Music for Seductive and Romantic Dining by Candlelight","2MuX5vQxcZouPLiV7BmEfp",35,0.484,0.754,97959,0.371,0.788,"B",0.115,-13.85,"Major",0.0748,98.024,"4/4",0.403
"6863","Jazz","Larry Carlton","'Til I Hurt You","4syffKr9eyWStVQ7nZMnil",0,0.103,0.517,257640,0.638,0,"F",0.0725,-6.455,"Major",0.0446,165.139,"4/4",0.62
"6864","Jazz","Sonora Ponceña","De Que Callada Manera","1lGdOYgBElQfugmEtq2Vox",41,0.24,0.55,289411,0.593,0.000566,"D",0.0555,-10.846,"Major",0.0392,175.045,"4/4",0.506
"6865","Jazz","Proleter","Throw It Back (feat. Taskrok)","4xJfjJFbcgAs3AG60XT2zj",47,0.173,0.5,179400,0.79,0,"C#",0.639,-3.538,"Minor",0.183,171.67,"4/4",0.93
"6866","Jazz","McCoy Tyner","When Sunny Gets Blue","1J9iVCaEriyoMXpj2XszhU",67,0.846,0.569,282320,0.117,0.852,"F",0.0978,-22.741,"Major",0.0446,60.483,"4/4",0.101
"6867","Jazz","Bill Evans Trio","Minha (All Mine) - Live","66XKsvY4Bf7uvE50rmi1pp",43,0.911,0.271,228575,0.221,0.804,"B",0.705,-18.495,"Minor",0.0399,73.612,"4/4",0.156
"6868","Jazz","MF Eistee","select","4kHMEpUfa8YM88C7wsAjUU",54,0.533,0.836,114545,0.0745,0.793,"A",0.11,-11.506,"Minor",0.286,88.013,"4/4",0.716
"6869","Jazz","Béla Fleck and the Flecktones","Flight of the Cosmic Hippo","0dDZPziZGcQV4bUBaKfzyJ",37,0.149,0.629,267973,0.205,0.696,"G",0.111,-14.696,"Minor",0.036,86.473,"4/4",0.137
"6870","Jazz","The Jeff Steinberg Jazz Ensemble","I Spy","48qHPdohWrLkFWbDFhCoWi",36,0.793,0.678,251013,0.403,0.808,"G#",0.0796,-12.588,"Major",0.0271,133.048,"3/4",0.509
"6871","Jazz","Skinshape","Life as One","1QH0BPsNnfZWCV6TTE7rm8",40,0.403,0.485,257872,0.441,0.265,"G",0.0913,-12.159,"Minor",0.0338,172.016,"4/4",0.134
"6872","Jazz","Pete Rock","Step Up","6TgvmiZ5ADQvGR01mSq7V4",40,0.275,0.798,285200,0.702,0.000591,"C#",0.112,-8.664,"Minor",0.239,90.902,"4/4",0.623
"6873","Jazz","Ben Webster","Stardust - Remastered","5AVd7JsN8ts3xiiU3MPpQM",36,0.979,0.577,378785,0.114,0.74,"C#",0.324,-18.804,"Major",0.0596,67.243,"4/4",0.313
"6874","Jazz","Koop","Let's Elope","6IRI5Atcn42Hhvzp4OD7PI",29,0.426,0.723,194680,0.701,0.268,"F",0.0926,-9.23,"Major",0.0348,114.751,"4/4",0.738
"6875","Jazz","Nat King Cole","Let There Be Love","7AL1pxI9IwHoXs98G0T8cC",53,0.853,0.676,165973,0.19,0.000472,"C",0.085,-16.696,"Major",0.0482,120.095,"4/4",0.233
"6876","Jazz","Thievery Corporation","Liberation Front","4LJeVkecWOtz2KtqDEJWrc",40,0.0525,0.781,304027,0.975,0.912,"G#",0.342,-5.253,"Major",0.035,102.992,"4/4",0.816
"6877","Jazz","L.T.D.","Where Did We Go Wrong","65E003YDvOfow75UKALZZG",37,0.777,0.552,268307,0.307,3.89e-05,"C",0.109,-14.415,"Major",0.0322,131.192,"4/4",0.316
"6878","Jazz","Zaz","Ni oui ni non","2K5YKAvbPYVoJ1ieV8Jdwi",51,0.536,0.66,211680,0.711,0,"A#",0.0797,-5.519,"Minor",0.268,138.815,"4/4",0.608
"6879","Jazz","Otis Junior","3 Winds","32T6IGQ8DILQnF766YrJWt",36,0.181,0.683,168000,0.725,0.185,"E",0.101,-6.581,"Major",0.0389,140.093,"4/4",0.752
"6880","Jazz","Najee","Running Away (feat. Blake Aaron)","1t9JHpRASmuKerp9ODwDtg",29,0.083,0.637,285667,0.68,0.615,"C",0.09,-6.393,"Major",0.0312,77.983,"4/4",0.614
"6881","Jazz","Ill Considered","Dawn Lit Metropolis","2QxXNAK73tZ5lW2jRABlYx",38,0.0684,0.418,269317,0.669,0.793,"B",0.139,-12.746,"Minor",0.0473,161.236,"4/4",0.34
"6882","Jazz","Fania All Stars","Anacaona","7wYjQQeClyDQAug88iyMco",43,0.408,0.549,437933,0.881,0.00305,"F",0.459,-5.026,"Minor",0.0502,107.21,"4/4",0.949
"6883","Jazz","Norah Jones","Nightingale","0U5ef344e5mRJLNNMcVGFx",52,0.793,0.55,252253,0.304,0.00254,"D",0.0989,-12.834,"Major",0.0293,149.834,"4/4",0.289
"6884","Jazz","Peter White","City Of Lights","21BKdrvcHulng0adydJX1a",33,0.463,0.667,336086,0.695,0.896,"D",0.068,-10.518,"Minor",0.0281,106.988,"4/4",0.782
"6885","Jazz","Flitz&Suppe","Papaver","5Btuh0NWhnaFsYdX1yEqII",44,0.924,0.735,195833,0.115,0.722,"F#",0.0845,-12.509,"Minor",0.0601,113.869,"3/4",0.28
"6886","Jazz","The Cinematic Orchestra","A Promise - Edit","44Z3p2b8sstJY6VoC9WEAk",47,0.00801,0.454,284939,0.484,0.154,"G",0.0977,-12.36,"Minor",0.0345,134.938,"4/4",0.0469
"6887","Jazz","Aaron Parks","Kid","26LRGu8IEek7n7SO6oWzuc",37,0.0761,0.371,441387,0.676,0.895,"F",0.11,-11.232,"Minor",0.0332,123.086,"4/4",0.275
"6888","Jazz","Axian","Chronos","2nBXPjvcKgQCnaQWAFLpVo",51,0.502,0.649,103877,0.307,0.487,"D#",0.205,-10.857,"Major",0.0487,78.987,"4/4",0.198
"6889","Jazz","Medeski, Martin & Wood","I Wanna Ride You","1zJDoUYkc0nEE0uCeWOphX",39,0.682,0.498,208800,0.708,0.904,"C",0.264,-10.195,"Major",0.134,175.29,"4/4",0.746
"6890","Jazz","Zoot Sims","I Got It Bad AndThat Ain't Good","2U7GPxcF67GYVJ1XWLNSMV",38,0.955,0.492,239267,0.133,0.65,"C",0.394,-14.821,"Major",0.0548,124.087,"3/4",0.426
"6891","Jazz","Dave Koz","When Will I Know For Sure","1MTT89DX8ZoN92fXJHxRqF",37,0.18,0.657,291387,0.585,0.116,"B",0.0494,-6.966,"Minor",0.0341,97.013,"4/4",0.624
"6892","Jazz","Dexter Wansel","Theme from the Planets","3cun7DzGeFGrJSgJgl5yQq",34,0.00674,0.563,292000,0.623,0.442,"C",0.0597,-6.966,"Minor",0.0418,80.042,"4/4",0.635
"6893","Jazz","Charles Lloyd & The Marvels","Ballad Of The Sad Young Men","2seZ8ZHnD5RQBkhT8RsBZu",60,0.974,0.474,377320,0.112,0.873,"C",0.112,-17.762,"Major",0.0297,106.514,"4/4",0.116
"6894","Jazz","Pat Metheny Group","San Lorenzo","6Cnq3giYBnvFrhl2DG8p8J",32,0.586,0.37,613027,0.336,0.898,"G#",0.184,-19.623,"Major",0.0342,87.849,"4/4",0.226
"6895","Jazz","Paul Brown","I Say A Little Prayer","4HsaDJlUJwOF0hhYuhCzSA",45,0.603,0.714,217053,0.443,9.14e-06,"C",0.095,-9.349,"Major",0.0414,113.749,"4/4",0.351
"6896","Jazz","Leslie Odom Jr.","Cheer Up Charlie","2y5yjBILD5C0eHMSjRkN91",36,0.609,0.518,165040,0.177,0,"F",0.157,-16.289,"Minor",0.0495,125.287,"5/4",0.336
"6897","Jazz","John Robinson","Sorcerers feat. MF Doom & Invizible Handz","0XhhtvR3BYqfg9JM1jM9Cb",31,0.474,0.652,185560,0.789,8.99e-05,"A",0.19,-8.33,"Minor",0.289,171.52,"4/4",0.661
"6898","Jazz","Wax Tailor","How I Feel","4urC00o0YMw5FsGSnwNICW",49,0.0736,0.599,258293,0.499,0.00149,"C#",0.109,-6.414,"Major",0.0309,83.039,"4/4",0.394
"6899","Jazz","Ajmw","Bloom","1C6PddgvtluZvd8WTLaYA1",34,0.757,0.868,130909,0.305,0.929,"B",0.115,-8.667,"Major",0.0869,88.154,"4/4",0.656
"6900","Jazz","The Sax Pack","Can't Help Myself","75jpyNrDEer0vkdOryeo6y",44,0.0676,0.761,252333,0.746,0.858,"F",0.0621,-8.028,"Minor",0.0314,113.007,"4/4",0.763
"6901","Jazz","Mathias Eick","The Door","7xlHjxJbGQjHA40E7pFnZB",47,0.818,0.374,472053,0.119,0.911,"A#",0.0966,-21.125,"Minor",0.0314,147.004,"4/4",0.169
"6902","Jazz","Medeski, Martin & Wood","Anonymous Skulls","0GTFfXXtsacLvP74pAvp1X",36,0.0175,0.463,377908,0.482,0.836,"C#",0.113,-16.398,"Major",0.0343,95.128,"4/4",0.544
"6903","Jazz","B-Side","Seeking","3rwVXsTIDCWiBUfGE4dprU",21,0.231,0.628,130938,0.434,0.602,"B",0.273,-11.928,"Minor",0.058,77.003,"4/4",0.574
"6904","Jazz","Caro Emerald","Pack Up The Louie - Caravan Palace Remix","6D53OoZpbzuBwwgGrT8FOP",42,0.49,0.825,207531,0.87,4.63e-05,"A#",0.0984,-4.377,"Major",0.216,116.044,"4/4",0.544
"6905","Jazz","Kiefer","Evil Eye","6imGfLH1ppE1wTzaMhN9cH",35,0.546,0.806,141370,0.398,0.82,"C#",0.233,-9.332,"Major",0.189,72.958,"4/4",0.563
"6906","Jazz","Mujo","Mirror (feat. Made in M)","6qFTyyX88gmlPokNdf8h2z",44,0.552,0.724,94250,0.0526,0.953,"C#",0.108,-15.38,"Major",0.152,81.605,"4/4",0.714
"6907","Jazz","The Pharcyde","Soul Flower - Remix","0qNnE0beu4OfHk8Txa3vGt",43,0.337,0.545,263240,0.793,0,"D",0.348,-8.292,"Major",0.323,102.553,"4/4",0.775
"6908","Jazz","Duke Ellington","Jumpin' at the Woodside","5bjDadKhSzdKK8sy5FGgAI",38,0.451,0.419,188733,0.626,0.024,"C",0.0884,-10.262,"Minor",0.0981,133.629,"4/4",0.764
"6909","Jazz","Streetwize","Lost Without U","1rF9fWWlQ7jUeSL8igUclM",30,0.54,0.537,313653,0.628,0.847,"C",0.0621,-8.273,"Major",0.0554,81.346,"4/4",0.808
"6910","Jazz","Yusef Lateef","Love Theme From Spartacus - Remastered","7yzM0pEseQUpb6BMViOPEA",52,0.635,0.522,251600,0.379,0.925,"E",0.114,-14.096,"Minor",0.0286,133.698,"3/4",0.454
"6911","Jazz","Chet Baker","The touch of your lips","4QwzVlAJSkcLeCNQ6Ug30P",47,0.983,0.478,499533,0.00776,0.78,"A#",0.105,-24.986,"Major",0.0614,114.27,"4/4",0.215
"6912","Jazz","Robi Botos","My Foolish Heart","3naeL0AzTHJPpipdQoPPH2",31,0.972,0.426,310320,0.15,0.858,"A",0.106,-19.671,"Major",0.0361,110.064,"4/4",0.079
"6913","Jazz","Django Reinhardt","St. Louis Blues","1AwBPJOJuyAxIBKyhg153s",35,0.981,0.73,162733,0.284,0.898,"G",0.0966,-10.898,"Major",0.0613,114.847,"4/4",0.644
"6914","Jazz","Nina Simone","Trouble In Mind - Live In New York/1965","05HYbIc3Vj7QUP6vMBU1Y7",43,0.813,0.492,160840,0.359,0,"C",0.0901,-10.522,"Minor",0.0388,105.186,"4/4",0.727
"6915","Jazz","La Sonora Matancera","Mala jujer","4ItkEkRhVjPdBDO7lT4hRH",46,0.712,0.531,232333,0.579,1.02e-05,"A",0.0645,-10.642,"Minor",0.0425,88.778,"4/4",0.862
"6916","Jazz","Tito Puente","El Cayuco","3j05qtcQlRIVF0a2DOoO68",38,0.444,0.748,155693,0.626,0.166,"G",0.0445,-9.086,"Major",0.0588,127.688,"4/4",0.91
"6917","Jazz","goosetaf","Sands","1Vru63B7jO19kZ3hakNtsO",47,0.0602,0.727,82105,0.843,0.316,"D#",0.169,-7.847,"Minor",0.498,152.031,"4/4",0.723
"6918","Jazz","letherette","Woop Baby","5FWPdgtQACI6DPE2CBPUpm",43,0.478,0.659,127731,0.59,0.003,"B",0.116,-9.588,"Major",0.27,99.027,"4/4",0.486
"6919","Jazz","John Coltrane","Nature Boy","1HlfLVWYTIQZOoYOi1LdFy",46,0.369,0.544,204013,0.339,0.0248,"C",0.0986,-15.159,"Major",0.0378,107.115,"3/4",0.4
"6920","Jazz","Hiatus Kaiyote","Leap Frog","1qDqP46AUKXAUFP6tXjv0r",37,0.459,0.607,84320,0.503,0.885,"F",0.148,-14.754,"Major",0.0392,95.987,"4/4",0.269
"6921","Jazz","Stan Getz","These Foolish Things (Remind Me Of You)","1QwPURs9jcgxhyidnzLKme",36,0.98,0.387,203667,0.141,0.91,"G",0.107,-18.159,"Minor",0.0584,81.993,"3/4",0.448
"6922","Jazz","Emancipator","Eve","2oq7eoZRyBsUDyW1uyQNOZ",37,0.681,0.493,350573,0.677,0.845,"G",0.0876,-10.906,"Major",0.0498,176.068,"4/4",0.168
"6923","Jazz","Sithu Aye","Grand Order","1NpFY77CjGOmJMTrQw1zUm",33,3.37e-05,0.229,319480,0.931,0.843,"F",0.126,-5.666,"Minor",0.0915,140.08,"4/4",0.538
"6924","Jazz","Mansur Brown","Mashita","2on2XttfSjE4rjGo3xyGVm",58,0.808,0.555,172373,0.206,0.891,"A",0.111,-18.143,"Major",0.0303,135.954,"4/4",0.352
"6925","Jazz","Lester Nowhere","6 A.M.","7mh0zcW5cekod0D6c0IH7p",46,0.187,0.673,122710,0.27,0.872,"C#",0.12,-10.524,"Major",0.0826,81.96,"4/4",0.757
"6926","Jazz","Bill Evans Trio","Detour Ahead (take 1) - Alternate Take","5nhbNC0tZnWIvQYwwSKlPf",38,0.919,0.429,435173,0.177,0.888,"C",0.722,-22.902,"Major",0.0333,126.534,"4/4",0.173
"6927","Jazz","Madeleine Peyroux","Shout Sister Shout","2BDTjXAcM9v6zabmLWWGHU",45,0.895,0.638,162427,0.262,0,"G",0.236,-13.275,"Minor",0.0622,125.797,"4/4",0.451
"6928","Jazz","Blockhead","It's Raining Clouds","4Njmtp4w81B2DNyMMwjc4k",42,0.00593,0.588,354000,0.662,0.657,"F#",0.123,-11.138,"Minor",0.0602,168.042,"4/4",0.503
"6929","Jazz","Boozoo Bajou","YMA","57c1a9h5kVBhWKQYqbKE8Y",45,0.259,0.775,390000,0.341,0.683,"C",0.239,-8.981,"Minor",0.0936,79.502,"4/4",0.504
"6930","Jazz","Peter White","What Does It Take (To Win Your Love)","7dM3hjAQq6JKwLLQmBzzd5",32,0.0669,0.757,241707,0.686,0.773,"C",0.0932,-6.331,"Major",0.0275,104.986,"4/4",0.592
"6931","Jazz","Dean Martin","True Love - Remastered","2x12Sb0lxMB5DR6Llzq5GA",36,0.721,0.533,152733,0.138,0,"G",0.0601,-16.204,"Major",0.034,112.346,"3/4",0.445
"6932","Jazz","Marion Meadows","Sweet Grapes","4tb5GYHFaxq4E4C9GbNh0F",29,0.313,0.72,243720,0.816,0.137,"E",0.15,-6.199,"Minor",0.0493,93.99,"4/4",0.645
"6933","Jazz","Morcheeba","Never Undo","5fuEPYYSRCyprhMa5qFG9F",49,0.0373,0.691,225440,0.456,0.231,"F#",0.129,-7.979,"Minor",0.0306,142,"4/4",0.261
"6934","Jazz","Andrew Cyrille","Pretty Beauty","5MR7H2hpCr5U0gKMskz4uG",45,0.701,0.253,384813,0.00724,0.0209,"C",0.0757,-27.23,"Major",0.042,129.185,"3/4",0.0481
"6935","Jazz","Gramatik","Native Son Prequel (feat. Leo Napier)","1ise7ia5rW4lqli8XUYY0J",34,0.302,0.734,253714,0.901,0,"G#",0.185,-3.762,"Major",0.137,139.951,"4/4",0.931
"6936","Jazz","Bill Evans Trio","Israel","3XiG3nHzUX3TJQ3D3UwFJ5",35,0.695,0.567,370000,0.277,0.52,"A",0.0728,-16.669,"Minor",0.0568,93.819,"3/4",0.391
"6937","Jazz","Thelonious Monk","Five Spot Blues","61ieytawm4bscc4GDE8nqq",35,0.401,0.536,194067,0.288,0.00941,"F",0.101,-15.904,"Minor",0.045,167.276,"4/4",0.688
"6938","Jazz","Gretchen Parlato","Weak","5G90jbJFSuo2BIoyvIDMm7",34,0.482,0.576,311933,0.453,0.0449,"G",0.181,-13.874,"Minor",0.0321,102.65,"3/4",0.419
"6939","Jazz","Euge Groove","Baby If You Only Knew (What I Could Do)","03LmH6jgGbiDTUNsJRPqJM",38,0.0948,0.745,254630,0.624,0,"C",0.0679,-8.71,"Major",0.0436,84.019,"4/4",0.283
"6940","Jazz","Yppah","Film Burn","56fonqFGvKsBMLc3ngRuH8",46,0.0171,0.578,279081,0.678,0.28,"B",0.183,-6.522,"Minor",0.0323,153.974,"4/4",0.459
"6941","Jazz","Zaz","Paris sera toujours Paris","75ywgua36R7BjTBvAGheAx",37,0.698,0.678,178516,0.663,0,"G",0.346,-5.579,"Major",0.13,149.771,"4/4",0.887
"6942","Jazz","Kadhja Bonet","The Visitor","6y0NaFU7hfgiWFNzRTl8dS",42,0.884,0.455,305375,0.393,0.0157,"F",0.281,-8.193,"Minor",0.0304,84.043,"4/4",0.415
"6943","Jazz","Denis Solee","I'm Beginning To See The Light","017NtjlfMHfUpLokuPMqJX",34,0.615,0.781,227560,0.228,0.396,"G",0.103,-14.941,"Major",0.0447,113.047,"4/4",0.318
"6944","Jazz","A Tribe Called Quest","Vibes and Stuff","4MdEYuoGhG2RTG3erOiu2H",49,0.708,0.819,257827,0.261,0.0216,"D",0.108,-14.406,"Minor",0.181,92.348,"4/4",0.487
"6945","Jazz","Joomanji","Bustin Loose (feat. Saara Maria & Austin Antione)","0p1ZvKFcy7tRv9n6G9MQv1",45,0.582,0.667,205790,0.582,0,"F#",0.242,-8.674,"Minor",0.323,82.963,"4/4",0.75
"6946","Jazz","Fruko Y Sus Tesos","El Preso","1Fp4njyRHJYyMTKP899c0q",49,0.159,0.622,294000,0.78,0.00431,"F",0.134,-4.687,"Minor",0.038,106.16,"4/4",0.818
"6947","Jazz","Aretha Franklin","Hello Sunshine","0iZk0jnDp3JDE8etYCzKcC",42,0.449,0.446,183907,0.551,0,"G",0.196,-9.597,"Major",0.0312,168.24,"4/4",0.859
